Id,MSSubClass,MSZoning=RL,MSZoning=RM,'MSZoning=C (all)',MSZoning=FV,MSZoning=RH,LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=Bnk,LandContour=Low,LandContour=HLS,Utilities,LotConfig=Inside,LotConfig=FR2,LotConfig=Corner,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=CollgCr,Neighborhood=Veenker,Neighborhood=Crawfor,Neighborhood=NoRidge,Neighborhood=Mitchel,Neighborhood=Somerst,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=Sawyer,Neighborhood=NridgHt,Neighborhood=mes,Neighborhood=SawyerW,Neighborhood=IDOTRR,Neighborhood=MeadowV,Neighborhood=Edwards,Neighborhood=Timber,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=ClearCr,Neighborhood=NPkVill,Neighborhood=Blmngtn,Neighborhood=BrDale,Neighborhood=SWISU,Neighborhood=Blueste,Condition1=Norm,Condition1=Feedr,Condition1=PosN,Condition1=Artery,Condition1=RRAe,Condition1=RRNn,Condition1=RRAn,Condition1=PosA,Condition1=RRNe,Condition2=Norm,Condition2=Artery,Condition2=RRNn,Condition2=Feedr,Condition2=PosN,Condition2=PosA,Condition2=RRAn,Condition2=RRAe,BldgType=1Fam,BldgType=2fmCon,BldgType=Duplex,BldgType=TwnhsE,BldgType=Twnhs,HouseStyle=2Story,HouseStyle=1Story,HouseStyle=1.5Fin,HouseStyle=1.5Unf,HouseStyle=SFoyer,HouseStyle=SLvl,HouseStyle=2.5Unf,HouseStyle=2.5Fin,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Mansard,RoofStyle=Flat,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=WdShngl,RoofMatl=Metal,RoofMatl=WdShake,RoofMatl=Membran,RoofMatl=Tar&Grv,RoofMatl=Roll,RoofMatl=ClyTile,Exterior1st=VinylSd,Exterior1st=MetalSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=BrkFace,Exterior1st=WdShing,Exterior1st=CemntBd,Exterior1st=Plywood,Exterior1st=AsbShng,Exterior1st=Stucco,Exterior1st=BrkComm,Exterior1st=AsphShn,Exterior1st=Stone,Exterior1st=ImStucc,Exterior1st=CBlock,Exterior2nd=VinylSd,Exterior2nd=MetalSd,'Exterior2nd=Wd Shng',Exterior2nd=HdBoard,Exterior2nd=Plywood,'Exterior2nd=Wd Sdng',Exterior2nd=CmentBd,Exterior2nd=BrkFace,Exterior2nd=Stucco,Exterior2nd=AsbShng,'Exterior2nd=Brk Cmn',Exterior2nd=ImStucc,Exterior2nd=AsphShn,Exterior2nd=Stone,Exterior2nd=Other,Exterior2nd=CBlock,MasVnrType=BrkFace,MasVnrType=None,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=Gd,ExterQual=TA,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=PConc,Foundation=CBlock,Foundation=BrkTil,Foundation=Wood,Foundation=Slab,Foundation=Stone,BsmtQual=Gd,BsmtQual=TA,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Gd,BsmtCond=Fa,BsmtCond=Po,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=GLQ,BsmtFinType1=ALQ,BsmtFinType1=Unf,BsmtFinType1=Rec,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=Unf,BsmtFinType2=BLQ,BsmtFinType2=ALQ,BsmtFinType2=Rec,BsmtFinType2=LwQ,BsmtFinType2=GLQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,Heating=OthW,Heating=Floor,HeatingQC=Ex,HeatingQC=Gd,HeatingQC=TA,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseF,Electrical=FuseA,Electrical=FuseP,Electrical=Mix,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=Gd,KitchenQual=TA,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min1,Functional=Maj1,Functional=Min2,Functional=Mod,Functional=Maj2,Functional=Sev,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Fa,FireplaceQu=Ex,FireplaceQu=Po,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=CarPort,GarageType=Basment,GarageType=2Types,GarageYrBlt,GarageFinish=RFn,GarageFinish=Unf,GarageFinish=Fin,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Ex,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC=Ex,PoolQC=Fa,PoolQC=Gd,Fence=MnPrv,Fence=GdWo,Fence=GdPrv,Fence=MnWw,MiscFeature=Shed,MiscFeature=Gar2,MiscFeature=Othr,MiscFeature=TenC,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=New,SaleType=COD,SaleType=ConLD,SaleType=ConLI,SaleType=CWD,SaleType=ConLw,SaleType=Con,SaleType=Oth,SaleCondition=Normal,SaleCondition=Abnorml,SaleCondition=Partial,SaleCondition=AdjLand,SaleCondition=Alloca,SaleCondition=Family,SalePrice
456,20,1,0,0,0,0,80,9600,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,6,1973,1973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,320,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,916,1,0,0,0,0,0,0,326,1242,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1242,0,0,1242,0,0,1,1,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1973,0,1,0,2,528,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,9,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175500
457,70,0,1,0,0,0,34,4571,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1916,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,624,624,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,624,720,0,1344,0,0,1,0,4,1,0,1,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1916,0,1,0,3,513,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,96,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,5,2008,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,98000
458,20,1,0,0,0,0,?,53227,0,?,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,6,1954,1994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1116,1,0,0,0,0,0,0,248,1364,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1663,0,0,1663,1,0,1,0,2,1,1,0,0,0,6,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1954,0,0,1,2,529,1,0,0,0,0,1,0,0,0,0,1,0,0,224,137,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,3,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,256000
459,70,0,1,0,0,0,?,5100,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,7,1925,1996,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,588,588,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,833,833,0,1666,0,0,1,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1925,0,1,0,1,228,1,0,0,0,0,1,0,0,0,0,1,0,0,192,63,0,0,0,0,?,?,?,1,0,0,0,?,?,?,?,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161000
460,50,1,0,0,0,0,?,7015,0,?,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,4,1950,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,185,1,0,0,0,0,0,0,524,709,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,979,224,0,1203,1,0,1,0,3,1,1,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1950,0,1,0,1,352,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,248,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,7,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,110000
461,60,0,0,0,1,0,75,8004,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8,5,2009,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,110,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,544,1,0,0,0,0,0,0,288,832,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,832,1103,0,1935,1,0,2,1,3,1,0,1,0,0,8,1,0,0,0,0,0,0,0,?,?,?,?,?,0,0,1,0,0,0,2009,0,0,1,2,552,1,0,0,0,0,1,0,0,0,0,1,0,0,0,150,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,12,2009,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,263435
462,70,1,0,0,0,0,60,7200,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,9,1936,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,350,0,1,0,0,0,0,210,0,560,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,575,560,0,1135,1,0,1,0,3,1,1,0,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1971,1,0,0,2,576,1,0,0,0,0,1,0,0,0,0,1,0,0,256,0,0,0,0,0,?,?,?,1,0,0,0,?,?,?,?,0,4,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,155000
463,20,1,0,0,0,0,60,8281,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1965,1965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,553,0,1,0,0,0,0,311,0,864,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,864,0,0,864,0,0,1,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1965,0,1,0,1,360,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,236,0,0,0,?,?,?,0,1,0,0,?,?,?,?,0,12,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,62383
464,70,1,0,0,0,0,74,11988,0,?,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,7,1934,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,326,1,0,0,0,0,0,0,389,715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,849,811,0,1660,0,0,1,1,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1939,0,1,0,1,240,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,8,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188700
465,20,1,0,0,0,0,60,8430,0,?,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,5,1978,1978,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,136,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,616,1,0,0,0,0,0,0,424,1040,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1040,0,0,1040,0,0,2,0,3,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,?,?,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,8,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,124000
466,120,0,1,0,0,0,?,3072,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,5,2004,2004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1375,1375,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1414,0,0,1414,0,0,2,0,2,1,1,0,0,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2004,0,0,1,2,398,1,0,0,0,0,1,0,0,0,0,1,0,0,144,20,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,5,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,178740
467,20,1,0,0,0,0,85,10628,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7,5,1970,1970,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,778,1,0,0,0,0,0,0,499,1277,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1277,0,0,1277,1,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1970,0,1,0,2,526,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,176,0,?,?,?,0,1,0,0,?,?,?,?,0,4,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,167000
468,70,1,0,0,0,0,79,9480,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,7,1942,1995,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,224,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,386,1,0,0,0,0,0,0,342,728,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,888,756,0,1644,0,0,1,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1942,0,1,0,1,312,1,0,0,0,0,1,0,0,0,0,1,0,0,168,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146500
469,20,1,0,0,0,0,98,11428,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,5,2006,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,248,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1626,1626,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1634,0,0,1634,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2006,1,0,0,3,866,1,0,0,0,0,1,0,0,0,0,1,0,0,0,44,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,5,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250000
470,60,1,0,0,0,0,76,9291,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,5,1993,1993,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,426,1,0,0,0,0,0,0,406,832,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,832,878,0,1710,0,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1993,1,0,0,2,506,1,0,0,0,0,1,0,0,0,0,1,0,0,144,70,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,187000
471,120,1,0,0,0,0,?,6820,0,?,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,5,1985,1985,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,368,0,1,0,0,0,0,1120,0,1488,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1502,0,0,1502,1,0,1,1,1,1,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1985,1,0,0,2,528,1,0,0,0,0,1,0,0,0,0,1,0,0,0,54,0,0,140,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2010,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,212000
472,60,1,0,0,0,0,92,11952,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,6,1977,1977,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,808,808,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1161,808,0,1969,0,0,2,1,3,1,0,1,0,0,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1977,1,0,0,2,534,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,276,0,?,?,?,?,?,?,?,?,?,?,?,0,11,2007,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,190000
473,180,0,1,0,0,0,35,3675,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,5,2005,2005,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,459,1,0,0,0,0,0,0,88,547,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1072,0,0,1072,1,0,1,0,2,1,0,1,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,0,1,0,2005,1,0,0,2,525,1,0,0,0,0,1,0,0,0,0,1,0,0,0,28,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0,6,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,148000
