Id,MSSubClass,MSZoning=RH,MSZoning=RL,MSZoning=RM,MSZoning=FV,'MSZoning=C (all)',LotFrontage,LotArea,Street,Alley,LotShape=Reg,LotShape=IR1,LotShape=IR2,LotShape=IR3,LandContour=Lvl,LandContour=HLS,LandContour=Bnk,LandContour=Low,Utilities,LotConfig=Inside,LotConfig=Corner,LotConfig=FR2,LotConfig=CulDSac,LotConfig=FR3,LandSlope=Gtl,LandSlope=Mod,LandSlope=Sev,Neighborhood=NAmes,Neighborhood=Gilbert,Neighborhood=StoneBr,Neighborhood=BrDale,Neighborhood=NPkVill,Neighborhood=NridgHt,Neighborhood=Blmngtn,Neighborhood=NoRidge,Neighborhood=Somerst,Neighborhood=SawyerW,Neighborhood=Sawyer,Neighborhood=NWAmes,Neighborhood=OldTown,Neighborhood=BrkSide,Neighborhood=ClearCr,Neighborhood=SWISU,Neighborhood=Edwards,Neighborhood=CollgCr,Neighborhood=Crawfor,Neighborhood=Blueste,Neighborhood=IDOTRR,Neighborhood=Mitchel,Neighborhood=Timber,Neighborhood=MeadowV,Neighborhood=Veenker,Condition1=Feedr,Condition1=Norm,Condition1=PosN,Condition1=RRNe,Condition1=Artery,Condition1=RRNn,Condition1=PosA,Condition1=RRAn,Condition1=RRAe,Condition2=Norm,Condition2=Feedr,Condition2=PosA,Condition2=PosN,Condition2=Artery,BldgType=1Fam,BldgType=TwnhsE,BldgType=Twnhs,BldgType=Duplex,BldgType=2fmCon,HouseStyle=1Story,HouseStyle=2Story,HouseStyle=SLvl,HouseStyle=1.5Fin,HouseStyle=SFoyer,HouseStyle=2.5Unf,HouseStyle=1.5Unf,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle=Gable,RoofStyle=Hip,RoofStyle=Gambrel,RoofStyle=Flat,RoofStyle=Mansard,RoofStyle=Shed,RoofMatl=CompShg,RoofMatl=Tar&Grv,RoofMatl=WdShake,RoofMatl=WdShngl,Exterior1st=VinylSd,'Exterior1st=Wd Sdng',Exterior1st=HdBoard,Exterior1st=Plywood,Exterior1st=MetalSd,Exterior1st=CemntBd,Exterior1st=WdShing,Exterior1st=BrkFace,Exterior1st=AsbShng,Exterior1st=BrkComm,Exterior1st=Stucco,Exterior1st=AsphShn,Exterior1st=CBlock,Exterior2nd=VinylSd,'Exterior2nd=Wd Sdng',Exterior2nd=HdBoard,Exterior2nd=Plywood,Exterior2nd=MetalSd,'Exterior2nd=Brk Cmn',Exterior2nd=CmentBd,Exterior2nd=ImStucc,'Exterior2nd=Wd Shng',Exterior2nd=AsbShng,Exterior2nd=Stucco,Exterior2nd=CBlock,Exterior2nd=BrkFace,Exterior2nd=AsphShn,Exterior2nd=Stone,MasVnrType=None,MasVnrType=BrkFace,MasVnrType=Stone,MasVnrType=BrkCmn,MasVnrArea,ExterQual=TA,ExterQual=Gd,ExterQual=Ex,ExterQual=Fa,ExterCond=TA,ExterCond=Gd,ExterCond=Fa,ExterCond=Po,ExterCond=Ex,Foundation=CBlock,Foundation=PConc,Foundation=BrkTil,Foundation=Stone,Foundation=Slab,Foundation=Wood,BsmtQual=TA,BsmtQual=Gd,BsmtQual=Ex,BsmtQual=Fa,BsmtCond=TA,BsmtCond=Po,BsmtCond=Fa,BsmtCond=Gd,BsmtExposure=No,BsmtExposure=Gd,BsmtExposure=Mn,BsmtExposure=Av,BsmtFinType1=Rec,BsmtFinType1=ALQ,BsmtFinType1=GLQ,BsmtFinType1=Unf,BsmtFinType1=BLQ,BsmtFinType1=LwQ,BsmtFinSF1,BsmtFinType2=LwQ,BsmtFinType2=Unf,BsmtFinType2=Rec,BsmtFinType2=BLQ,BsmtFinType2=GLQ,BsmtFinType2=ALQ,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating=GasA,Heating=GasW,Heating=Grav,Heating=Wall,HeatingQC=TA,HeatingQC=Gd,HeatingQC=Ex,HeatingQC=Fa,HeatingQC=Po,CentralAir,Electrical=SBrkr,Electrical=FuseA,Electrical=FuseF,Electrical=FuseP,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual=TA,KitchenQual=Gd,KitchenQual=Ex,KitchenQual=Fa,TotRmsAbvGrd,Functional=Typ,Functional=Min2,Functional=Min1,Functional=Mod,Functional=Maj1,Functional=Sev,Functional=Maj2,Fireplaces,FireplaceQu=TA,FireplaceQu=Gd,FireplaceQu=Po,FireplaceQu=Fa,FireplaceQu=Ex,GarageType=Attchd,GarageType=Detchd,GarageType=BuiltIn,GarageType=Basment,GarageType=2Types,GarageType=CarPort,GarageYrBlt,GarageFinish=Unf,GarageFinish=Fin,GarageFinish=RFn,GarageCars,GarageArea,GarageQual=TA,GarageQual=Fa,GarageQual=Gd,GarageQual=Po,GarageCond=TA,GarageCond=Fa,GarageCond=Gd,GarageCond=Po,GarageCond=Ex,PavedDrive=Y,PavedDrive=N,PavedDrive=P,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence=MnPrv,Fence=GdPrv,Fence=GdWo,Fence=MnWw,MiscFeature=Gar2,MiscFeature=Shed,MiscFeature=Othr,MiscVal,MoSold,YrSold,SaleType=WD,SaleType=COD,SaleType=New,SaleType=ConLD,SaleType=Oth,SaleType=Con,SaleType=ConLw,SaleType=ConLI,SaleType=CWD,SaleCondition
1914,30,0,0,0,0,1,60,10200,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,6,1925,1950,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,572,572,1,0,0,0,0,0,0,1,0,1,0,0,0,1,572,0,0,572,0,0,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1940,1,0,0,1,200,1,0,0,0,1,0,0,0,0,0,1,0,0,0,72,0,0,0,?,?,?,?,?,?,?,?,0,5,2009,1,0,0,0,0,0,0,0,0,Normal
1915,120,0,0,1,0,0,44,3843,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,5,2007,2008,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,174,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1476,0,1,0,0,0,0,0,120,1596,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1648,0,0,1648,1,1,2,0,2,1,0,0,1,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,0,1,0,2,482,1,0,0,0,1,0,0,0,0,1,0,0,162,53,0,153,0,0,?,?,?,?,?,?,?,?,0,6,2009,0,0,1,0,0,0,0,0,0,Partial
1916,30,?,?,?,?,?,109,21780,1,?,1,0,0,0,1,0,0,0,?,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,4,1910,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,810,0,0,810,0,0,1,0,1,1,1,0,0,0,4,0,0,1,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1975,1,0,0,1,280,1,0,0,0,1,0,0,0,0,0,1,0,119,24,0,0,0,0,?,?,?,?,?,?,?,?,0,3,2009,0,0,0,1,0,0,0,0,0,Normal
1917,60,0,1,0,0,0,75,10125,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,5,2000,2001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,445,0,0,0,1,0,0,250,412,1107,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1040,1012,0,2052,0,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2000,0,1,0,3,642,1,0,0,0,1,0,0,0,0,1,0,0,210,91,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2009,1,0,0,0,0,0,0,0,0,Normal
1918,85,0,1,0,0,0,75,9750,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,6,1977,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,767,0,1,0,0,0,0,0,135,902,1,0,0,0,0,0,1,0,0,0,1,0,0,0,926,0,0,926,1,0,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1977,1,0,0,1,351,1,0,0,0,1,0,0,0,0,1,0,0,319,0,0,0,0,0,?,1,0,0,0,?,?,?,0,4,2009,1,0,0,0,0,0,0,0,0,Normal
1919,85,0,1,0,0,0,72,9360,0,?,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,7,1977,1977,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,841,1,0,0,0,0,0,116,0,957,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1287,0,0,1287,1,0,1,1,2,1,1,0,0,0,5,1,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1977,0,0,1,2,541,1,0,0,0,1,0,0,0,0,1,0,0,302,39,0,0,120,0,?,0,0,1,0,?,?,?,0,11,2009,1,0,0,0,0,0,0,0,0,Normal
1920,20,0,1,0,0,0,82,11070,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,1991,1991,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,55,0,1,0,0,0,0,0,1527,1582,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1595,0,0,1595,1,0,2,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1991,1,0,0,2,672,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2009,0,1,0,0,0,0,0,0,0,Abnorml
1921,20,0,1,0,0,0,113,13438,0,?,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,5,2008,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,246,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1758,0,1,0,0,0,0,0,432,2190,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2036,0,0,2036,1,0,2,0,3,1,0,0,1,0,9,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2008,0,1,0,3,780,1,0,0,0,1,0,0,0,0,1,0,0,90,154,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2009,1,0,0,0,0,0,0,0,0,Normal
1922,20,0,1,0,0,0,79,14463,0,?,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,5,2008,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,406,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1115,0,1,0,0,0,0,0,526,1641,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1641,0,0,1641,1,0,2,0,3,1,0,0,1,0,7,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2008,0,1,0,3,885,1,0,0,0,1,0,0,0,0,1,0,0,0,95,0,0,0,0,?,?,?,?,?,?,?,?,0,1,2009,1,0,0,0,0,0,0,0,0,Normal
1923,60,0,1,0,0,0,?,9839,0,?,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,8,1980,2006,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,462,0,1,0,0,0,0,0,250,712,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1375,862,0,2237,0,0,2,1,3,1,0,1,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1980,0,1,0,2,440,1,0,0,0,1,0,0,0,0,1,0,0,305,24,0,0,0,0,?,?,?,?,?,0,1,0,2500,2,2009,1,0,0,0,0,0,0,0,0,Normal
1924,80,0,1,0,0,0,125,14419,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7,5,1987,1989,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,310,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,904,0,0,0,0,0,1,624,117,1645,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1479,0,0,1479,2,0,2,1,3,1,0,1,0,0,7,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1987,0,1,0,2,578,1,0,0,0,1,0,0,0,0,1,0,0,224,238,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2009,1,0,0,0,0,0,0,0,0,Normal
1925,60,0,1,0,0,0,75,9157,0,?,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,5,2003,2003,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,912,912,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1072,942,0,2014,0,0,2,1,3,1,0,1,0,0,9,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,2003,0,1,0,2,486,1,0,0,0,1,0,0,0,0,1,0,0,124,114,0,0,0,0,?,?,?,?,?,?,?,?,0,2,2009,1,0,0,0,0,0,0,0,0,Abnorml
1926,20,0,1,0,0,0,85,12633,0,?,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,5,2007,2007,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,290,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1640,0,1,0,0,0,0,0,338,1978,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1978,0,0,1978,1,0,2,0,2,1,0,0,1,0,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2007,0,1,0,3,920,1,0,0,0,1,0,0,0,0,1,0,0,308,52,0,0,0,0,?,?,?,?,?,?,?,?,0,5,2009,1,0,0,0,0,0,0,0,0,Normal
1927,20,0,1,0,0,0,75,12518,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,7,1968,1968,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,182,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,532,0,1,0,0,0,0,0,476,1008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1008,0,0,1008,0,0,1,0,3,1,0,1,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1968,1,0,0,1,384,1,0,0,0,1,0,0,0,0,1,0,0,144,0,0,0,0,0,?,1,0,0,0,?,?,?,0,4,2009,1,0,0,0,0,0,0,0,0,Normal
1928,20,0,1,0,0,0,83,13383,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,5,1969,2000,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,176,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,594,0,1,0,0,0,0,0,594,1188,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1404,0,0,1404,0,0,2,0,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1969,1,0,0,2,504,1,0,0,0,1,0,0,0,0,1,0,0,0,16,0,0,0,0,?,?,?,?,?,?,?,?,0,3,2009,1,0,0,0,0,0,0,0,0,Normal
1929,85,0,1,0,0,0,50,7689,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,8,1972,1972,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,720,0,0,0,1,0,0,76,0,796,1,0,0,0,0,1,0,0,0,0,1,0,0,0,796,0,0,796,0,1,1,0,2,1,1,0,0,0,4,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,1998,1,0,0,1,336,1,0,0,0,1,0,0,0,0,1,0,0,138,0,0,0,0,0,?,1,0,0,0,?,?,?,0,7,2009,1,0,0,0,0,0,0,0,0,Normal
1930,80,0,1,0,0,0,62,7706,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,5,1993,1996,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,114,0,0,0,0,1,0,270,0,384,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1091,0,0,1091,0,1,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,0,?,?,?,?,?,1,0,0,0,0,0,1993,0,1,0,1,429,1,0,0,0,1,0,0,0,0,1,0,0,280,0,0,0,0,0,?,?,?,?,?,0,1,0,700,8,2009,1,0,0,0,0,0,0,0,0,Normal
1931,85,0,1,0,0,0,70,7669,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,6,1992,1993,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,718,1,0,0,0,0,0,110,0,828,1,0,0,0,1,0,0,0,0,0,1,0,0,0,883,0,0,883,1,0,1,0,2,1,1,0,0,0,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1998,1,0,0,2,698,1,0,0,0,1,0,0,0,0,1,0,0,100,32,0,0,0,0,?,0,1,0,0,?,?,?,0,6,2009,1,0,0,0,0,0,0,0,0,Normal
1932,60,0,1,0,0,0,62,10429,0,?,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,1992,1992,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,330,0,1,0,0,0,0,0,294,624,1,0,0,0,1,0,0,0,0,0,1,0,0,0,624,663,0,1287,0,0,1,1,3,1,1,0,0,0,6,1,0,0,0,0,0,0,0,?,?,?,?,?,0,1,0,0,0,0,2001,1,0,0,2,440,1,0,0,0,1,0,0,0,0,1,0,0,150,0,0,0,0,0,?,?,?,?,?,?,?,?,0,7,2009,1,0,0,0,0,0,0,0,0,Normal
1933,60,0,1,0,0,0,70,10457,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,7,1969,1969,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,496,1,0,0,0,0,0,288,0,784,1,0,0,0,0,0,1,0,0,0,1,0,0,0,784,848,0,1632,0,0,1,1,4,1,1,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1969,0,0,1,2,898,1,0,0,0,1,0,0,0,0,1,0,0,0,173,368,0,0,0,?,1,0,0,0,?,?,?,0,4,2009,1,0,0,0,0,0,0,0,0,Normal
1934,60,0,1,0,0,0,72,8702,0,?,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,5,1997,1998,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,706,0,1,0,0,0,0,0,220,926,1,0,0,0,0,0,1,0,0,0,1,0,0,0,926,678,0,1604,0,0,2,1,3,1,1,0,0,0,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1997,0,1,0,2,470,1,0,0,0,1,0,0,0,0,1,0,0,0,36,0,0,0,0,?,?,?,?,?,?,?,?,0,4,2008,1,0,0,0,0,0,0,0,0,Normal
